subj,word,onset1,vowel1,tone1,onset2,vowel2,tone2,trial,block,specTilt_1,specTilt_2,specTilt_3,specTilt_4,jitter_1,jitter_2,jitter_3,jitter_4,shimmer_1,shimmer_2,shimmer_3,shimmer_4,hnr_1,hnr_2,hnr_3,hnr_4,amp_1,amp_2,amp_3,amp_4,f1_1,f1_2,f1_3,f1_4,f0_1,f0_2,f0_3,f0_4,specTilt_1_v2,specTilt_2_v2,specTilt_3_v2,specTilt_4_v2,jitter_1_v2,jitter_2_v2,jitter_3_v2,jitter_4_v2,shimmer_1_v2,shimmer_2_v2,shimmer_3_v2,shimmer_4_v2,hnr_1_v2,hnr_2_v2,hnr_3_v2,hnr_4_v2,amp_1_v2,amp_2_v2,amp_3_v2,amp_4_v2,f1_1_v2,f1_2_v2,f1_3_v2,f1_4_v2,f0_1_v2,f0_2_v2,f0_3_v2,f0_4_v2
mz2,nana,n,a,H,n,a,M,44,2,6.32623348,-1.278927528,-1.980407981,4.306507248,0.00464,0.0045,0.00182,0.01304,0.10937,0.02332,0.05259,0.09971,11.45494891,14.76421579,17.78884383,12.50223907,70.2172692,72.614272,73.0378089,71.41696341,697.4985815,740.0252455,763.9560024,735.069515,177.297215,182.6882912,182.8734223,177.7917308,1.610783087,1.29784415,3.511205236,7.461108762,0.01043,0.00157,0.00353,0.00781,0.05359,0.0387,0.09807,0.13458,16.21510746,20.32755666,15.93106982,16.24192548,69.29628699,69.43180714,64.28831555,56.82427887,717.4126066,757.7392315,744.7014391,797.6092864,162.0838713,161.7051916,159.7246063,154.1541687
mz2,nuni,n,u,H,n,i,H,45,2,-5.276796147,-4.872305038,-5.250500656,-5.4889369,0.00886,0.00052,0.00173,0.00431,0.12169,0.11686,0.03071,NA,NA,21.23901278,27.77346951,NA,66.81762495,67.23711472,67.40781338,66.82152317,NA,453.4438978,442.7052601,NA,183.9007028,186.1420267,186.7465508,186.3804812,-4.933386714,-3.005892656,-1.751482995,7.676867349,0.00316,0.00212,0.00665,0.00599,0.02858,0.05017,0.07223,0.0915,20.88247253,24.04872353,17.14079528,13.02723024,65.76258115,62.82237518,58.86314835,51.97990965,375.1201016,376.1420481,364.9561531,335.4974685,182.198895,181.7999208,187.4257738,198.3723408
mz2,nuni,n,u,H,n,i,M,46,2,-8.041302711,-10.9387166,-9.042916477,-8.930662418,0.0074,0.00421,0.00194,0.01197,0.0677,0.03124,0.02505,0.07559,18.94063661,22.88996787,25.95430852,21.28878215,65.66726782,67.78133434,68.68723478,67.82652361,425.1442333,421.7838337,431.2183277,431.9340916,183.7235855,188.2921077,188.7318221,184.7297398,0.617791766,3.76833013,9.331905391,13.48981966,0.00358,0.00146,0.00219,0.01465,0.06075,0.0546,0.06028,0.15054,15.33128089,18.96860377,19.61466767,14.89008693,64.14379879,60.8494863,55.25681036,49.57656875,385.288654,336.4327027,270.7705666,186.1107498,162.0531284,160.0765208,161.6423271,165.4265292
mz2,nani,n,a,H,n,i,L,47,2,2.942419024,-2.682257696,-2.74733337,-3.618791399,0.0068,0.00822,0.0028,0.00452,0.14439,0.0565,0.02597,0.04838,9.425768949,7.24318148,15.44938784,14.00472686,67.89804918,70.0817241,70.00085666,69.28691843,822.3873603,899.9890995,864.9616338,806.8546108,170.4956224,180.6623768,186.4496569,187.014545,0.991737071,3.582982379,8.669003631,4.386818029,0.02372,0.05158,NA,NA,0.04692,0.14863,NA,NA,6.962506969,4.221379528,5.650061338,9.552015577,65.8409809,63.62014975,56.63627314,49.86325175,383.8289929,357.7828982,290.062841,306.7746327,172.687903,147.9989778,119.0265478,109.2858494
mz2,nunu,n,u,H,n,u,H,48,2,-5.863635312,-8.825099893,-2.521850473,-7.251152223,0.00934,0.00277,0.00304,0.00974,0.03935,0.01385,0.02689,0.02318,15.44056784,20.84984071,24.74032013,23.98257069,67.98901929,69.21346479,68.39753729,66.35608765,386.1281088,392.0642281,393.6417409,399.6050387,186.0222394,192.6006032,193.2830999,191.1557502,-5.268303112,-2.761934399,4.221944699,7.340769531,0.00171,0.00127,0.00177,0.01702,0.03375,0.10696,0.12401,0.13453,20.29785751,22.3877668,19.17835838,17.28213452,65.78095316,63.32435729,57.5493084,52.00279524,414.7011613,397.3763714,364.3072884,258.7544427,191.9731719,192.5650338,192.8001073,191.9539644
mz2,nanu,n,a,L,n,u,M,49,2,-3.459739722,4.354541144,-2.163863895,NA,0.02691,0.02911,NA,NA,NA,0.35549,NA,NA,-0.803556041,-0.809470509,-4.990638817,NA,57.3985944,55.59233326,49.58062942,41.33748566,707.8330309,688.3673604,1019.914583,994.0286442,104.9632029,97.39101583,90.66714536,NA,4.335427086,4.445806536,6.937967855,18.92898812,0.00496,0.00239,0.0066,0.0103,0.03658,0.03767,0.06755,0.13598,20.49436458,24.79981555,19.72935521,17.16109199,60.94397377,58.73037609,55.7399957,52.13393998,453.246354,431.3212145,378.7048897,420.7765617,156.3913308,159.0264965,158.2690039,160.4178525
mz2,nana,n,a,M,n,a,M,50,2,2.285406383,1.871266665,0.825600292,0.633133733,0.00428,0.00599,0.00439,0.00433,0.04953,0.04606,0.05451,0.06852,15.99150386,15.92728171,12.26873753,12.23771139,67.6161226,68.24359159,66.70649607,63.13728053,757.0855467,786.2094694,784.3449683,769.413787,167.2016248,168.0360038,164.6289362,160.3807508,-0.568968994,0.895159846,2.067662524,9.179574346,0.00326,0.0023,0.00636,0.01437,0.03961,0.0341,0.07995,0.10527,17.04881672,18.51720656,11.74447642,13.55527652,68.06714279,66.80590811,62.93717122,56.08506618,747.6555777,774.7755137,781.7120278,712.9747505,165.0327623,162.8291778,160.1613966,164.1065296
mz2,nuni,n,u,L,n,i,M,51,2,7.67140481,5.506567281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.066088043,-1.933024224,-2.052296514,-3.249080006,48.8845134,43.95820104,41.38864491,42.48218091,401.2922326,745.2592896,849.5672062,810.0500481,110.2096025,106.4685998,NA,NA,5.114671137,2.339475731,4.227567626,10.17093882,0.00808,0.00262,0.00346,0.00977,0.06039,0.02734,0.03737,0.07773,15.17356299,20.60817398,18.75319302,17.55052849,63.64532227,63.49727022,59.96214876,54.68314749,352.2082238,359.5467422,356.5028053,329.1511308,149.4819069,155.7369797,157.2090692,158.7123898
mz2,nani,n,a,M,n,i,L,52,2,2.151188815,1.760148087,0.268349176,-0.514969225,0.01445,0.00365,0.00405,0.00398,0.17507,0.12543,0.04091,0.09358,10.47245324,15.1586337,17.28562116,14.93477202,67.99387093,71.36696536,73.80877748,72.66742708,629.6755242,795.3990118,894.9066761,781.6199689,156.8254828,156.391824,156.4197653,155.8986381,14.41359441,11.39937052,8.824607421,7.622684461,NA,NA,NA,NA,NA,NA,NA,NA,-10.51838811,-7.813501008,2.873679233,4.840861267,64.10397826,60.84586408,54.12202657,49.46327823,375.6108365,371.1048721,363.6506436,328.8683435,114.5671171,105.2337044,94.98944543,89.89620412
mz2,nani,n,a,M,n,i,H,53,2,1.685917634,-0.138146736,-0.218441378,-0.773159257,0.00662,0.00417,0.00629,0.00806,0.13689,0.01462,0.02455,0.0738,13.22144924,15.10639877,14.37372437,14.61184587,70.15364968,72.85069976,72.9060025,70.46825269,737.4333106,788.5147481,807.9131178,805.7329828,154.4017092,157.7872848,158.2408427,156.2871248,-3.917787162,-4.398583203,0.232552397,5.203809967,0.00863,0.00391,0.00422,0.01338,0.01488,0.08003,0.05908,0.1232,12.55940816,18.78897053,17.62607927,13.35348191,66.43344811,63.67172538,58.38506461,52.45355737,380.9573255,379.2139291,359.7505243,353.1152682,185.4100035,190.6201773,191.1807286,194.8273844
mz2,nuna,n,u,H,n,a,L,54,2,4.564034432,-0.568885508,-2.561829103,-3.315329515,0.00148,0.00705,0.00607,0.00822,NA,0.02029,0.02539,NA,NA,17.03547793,19.74237611,NA,65.60860909,66.58586772,66.89379954,66.35790647,NA,401.7916925,410.5932945,NA,179.8992014,184.414696,186.8280029,186.6018392,1.57400906,1.561131397,NA,NA,0.01544,0.04326,NA,NA,0.06331,0.03341,NA,NA,-1.164347326,-3.028585616,-2.624673562,NA,69.07091881,68.88178124,60.98733464,47.08018836,681.3568414,710.9349177,709.2805979,815.2218871,168.1272851,157.6698393,NA,NA
mz2,nini,n,i,L,n,i,H,55,2,9.566718849,5.707604972,4.520564331,7.31521309,0.06199,NA,NA,NA,NA,NA,NA,NA,8.809276277,8.865802563,7.310341446,6.542380894,61.72344853,57.21288466,53.21813622,50.38753748,321.5877679,325.5939229,361.0170391,380.2627359,123.741001,111.4299316,103.2014347,99.78435324,7.224450588,7.075445305,2.935756288,6.09600819,NA,0.03785,0.0305,0.0512,NA,0.22221,0.15306,0.05743,6.40694107,5.822979437,5.766077705,7.408215447,53.65924156,56.48025592,57.88367213,51.57024615,400.0210871,359.8076572,355.4890125,299.6772548,116.7225588,131.5105784,159.0736145,180.86325
mz2,nunu,n,u,L,n,u,H,56,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04359421,-0.829711906,-0.356706725,0.390005882,44.76552936,44.84669411,44.4408043,43.9562595,509.856107,507.8883487,584.3718441,430.831555,NA,NA,NA,NA,13.63188872,9.631158403,11.58360649,7.54456863,NA,0.04794,0.02632,0.02829,NA,0.40737,0.0505,0.17084,4.367302971,5.85420803,8.643653061,10.37598462,53.42082343,59.2271442,59.16411854,53.39509448,434.0551181,406.262398,494.5319268,466.6937309,122.5260027,146.3611166,171.345391,187.4359238
mz2,nanu,n,a,M,n,u,L,57,2,1.244970413,1.200771786,1.621871999,2.567347621,0.01454,0.00905,0.00463,0.00975,0.15002,0.02887,0.03853,0.0767,10.33274105,14.11939351,15.84998828,11.02250231,68.05214248,69.86875686,69.68914522,67.60966957,755.7001335,759.5441432,790.0938463,749.9592208,158.2604276,159.4640383,158.7720034,154.1901305,8.37531128,2.259061762,0.060695243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.667276691,0.817819379,NA,54.94948058,52.83937922,53.22503071,49.79171182,NA,432.9121371,485.2925212,NA,115.5549935,107.9652686,103.8219661,NA
mz2,nani,n,a,L,n,i,M,58,2,-3.560471044,-1.653542611,-1.983286522,-3.845136995,NA,NA,NA,NA,NA,NA,NA,NA,-3.988090534,-2.833891481,-3.251717041,-3.715985493,53.0621826,53.9630357,54.29063316,53.93684612,714.0051871,722.179974,756.3407054,722.5595708,92.0169084,90.41451824,90.74323438,95.60486433,6.449662123,4.730355498,6.47436418,11.38157814,0.00647,0.00185,0.00358,0.00992,0.03746,0.02836,0.10622,0.10321,16.33488023,20.00102242,19.37674076,19.44183597,60.26951693,61.40318712,58.6724491,54.17653841,346.0066256,405.5974908,408.1959113,340.3741257,140.5427275,144.7209848,145.2944354,144.2851255
mz2,nanu,n,a,M,n,u,H,59,2,0.858828532,1.390216457,1.841722058,1.791730063,0.00332,0.00371,0.00224,0.00976,0.0427,0.01561,0.0642,0.1392,16.72720212,17.94182528,17.28883778,18.17843452,70.06399663,69.84348383,69.17395839,67.3092003,743.6198527,762.6665908,768.5982882,758.9562179,164.9282897,166.3148085,167.5209782,167.0454369,-0.527966968,-2.635848555,4.63452449,1.410070746,0.006,0.0063,0.0059,0.02055,0.05813,0.05629,0.13578,0.1345,17.76051302,19.88358104,19.36681961,15.48529745,63.69578152,61.05385851,57.21531365,54.42927525,574.9149336,561.8465413,523.9986886,504.0357621,198.6434513,198.3536432,195.8634553,185.653028
mz2,nuni,n,u,M,n,i,H,60,2,3.208291375,3.294632788,2.193010925,1.38274334,0.00268,0.00337,0.00139,0.00172,0.08879,0.02688,0.04672,0.04815,19.50241929,21.63188415,24.38331808,22.91607227,60.63658654,59.80615022,59.60386166,59.03121453,472.2425609,487.4118794,466.3569175,426.4431896,164.1810764,165.6224888,164.8899679,162.7375602,-3.324084148,5.505990748,2.495308857,3.566183303,0.00427,0.00228,0.00466,0.01175,0.02126,0.0396,0.04225,0.11996,19.58750069,20.77559208,18.01368943,16.80676634,64.03983926,62.56059106,58.25657274,52.62976346,380.6495336,379.2660596,373.2732,366.603664,191.1079723,194.9305229,197.7899214,202.1093557
mz2,nana,n,a,L,n,a,L,61,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.655637781,-3.000873251,-1.546658098,0.679453859,57.51367142,58.13388501,55.25645876,50.40370551,827.4324573,790.7461344,846.1607538,966.625001,NA,NA,NA,NA,2.462929459,5.421950213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.380080048,0.567095353,0.790292018,0.485850297,50.76466468,49.40475548,48.91599385,49.16756924,675.8103009,736.0362426,777.7360704,751.7258598,88.57343013,88.26621954,NA,NA
mz2,nuni,n,u,M,n,i,M,62,2,2.618539652,2.544725094,2.251290551,1.125210298,0.00393,0.0007,0.0022,0.00214,0.01586,0.01353,0.03203,0.00921,NA,24.42612916,24.80871648,NA,63.19477011,63.83529186,64.16086902,64.07269974,504.2159903,507.2701349,517.5095168,519.0471989,163.8961174,164.6289197,164.2712458,163.016319,2.355801644,3.460751875,6.45797484,11.5844845,0.0035,0.00165,0.00841,0.01351,0.05075,0.05,0.05165,0.06429,22.81722819,22.5026361,18.00759436,19.35953778,62.18522658,60.96597822,57.69811306,53.05406009,388.3926724,382.557541,349.6697245,271.5028566,158.3080054,158.3553905,159.847798,164.2176545
mz2,ninu,n,i,H,n,u,M,63,2,2.608821981,2.819929127,1.160375147,1.765155729,0.00425,0.00475,0.00082,0.00108,0.01087,0.01302,0.01959,0.02414,22.4812957,17.23178823,24.18591485,25.83671494,65.88471671,66.05263442,65.26938203,63.53331844,379.3531383,383.4598311,398.9613461,403.0488129,178.0320515,178.8579253,176.3591173,175.1883599,1.94941275,4.473060537,6.708014419,12.31332172,0.00173,0.0017,0.00143,0.01004,0.06628,0.04258,0.04519,0.08036,21.09943517,23.29154611,22.83385997,17.70082913,61.50555602,59.97008591,55.92903329,51.96116121,492.3206907,517.9781658,420.8262474,339.3573234,155.3865883,154.5298648,155.1407429,157.8816431
mz2,nina,n,i,M,n,a,H,64,2,1.156484982,-0.209021438,-0.126187468,0.032399244,0.00664,0.00146,0.00522,0.00491,0.07189,0.01949,0.03999,0.06653,18.46743736,19.11979556,12.78372246,16.6789758,66.62509892,67.24027654,66.6201718,65.89303501,412.0520468,414.206152,407.4212352,402.3520049,167.3958025,167.1935515,164.4097344,161.513486,-3.821783555,-0.123885365,-0.01408933,10.5452641,0.00266,0.00261,0.00609,0.00867,0.05371,0.06198,0.08433,0.19687,18.27481294,19.2842847,10.5605311,9.702374268,73.90001473,71.74436623,65.50863807,55.40861142,779.3250892,860.7953687,876.0043922,770.4361512,196.8663554,197.5546642,192.8531568,189.3834579
mz2,nana,n,a,M,n,a,L,65,2,0.89475739,0.086522473,0.041155388,-0.267383262,0.02016,0.00234,0.00173,0.00627,0.17436,0.0901,0.03424,0.04736,10.50485338,16.4967469,18.68024907,16.18049544,65.46390292,69.52405838,70.73864432,69.45464872,716.3148113,778.3036074,834.356169,825.9937393,156.8595345,157.4740601,158.2883966,155.8422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.139403188,-5.882856584,-5.424152591,-3.698234796,53.17676888,52.95913053,52.11092286,48.92079434,611.1508553,632.6598727,660.4939261,678.7636519,NA,NA,NA,NA
mz2,nana,n,a,H,n,a,H,66,2,1.926306647,-3.000261717,-3.602140362,-4.367929215,0.00967,0.00756,0.00266,0.00327,0.0542,0.02591,0.00588,0.02544,6.836526689,7.306800298,13.56601596,18.06763504,70.97059619,74.77633129,75.21718487,73.62647517,787.6157277,832.80849,833.2515513,799.9560593,175.1532888,184.1860123,189.7029784,189.9385277,-4.734885816,-3.132803902,10.54140733,9.592153534,0.00288,0.00308,0.00343,0.00642,0.03425,0.01899,0.08934,0.08623,12.03550667,14.56664496,17.33936419,NA,74.98620399,72.98950749,66.88983368,54.89562209,785.7545084,803.1891317,763.2939125,800.0720029,191.8623959,190.3820351,193.2326954,195.4614323
mz2,nini,n,i,M,n,i,H,67,2,0.228846097,-1.27162721,-1.707758693,-1.271868161,0.00566,0.00091,0.00667,0.012,0.04787,0.01951,0.02951,0.01891,16.61537711,18.91240717,14.63663254,14.55174405,64.02435336,64.09264164,63.55139029,62.55918595,435.8003016,433.419126,430.7536693,435.739785,157.9191483,160.5647628,161.4110352,161.0519088,-1.841216831,-2.925509362,0.281459762,4.501789404,0.00602,0.00571,0.00353,0.0083,0.04785,0.03792,0.04685,0.09062,13.05046408,16.6321224,19.51404387,17.66415756,66.84286077,64.85060553,60.06913584,54.94517717,384.002131,377.7771743,358.8512848,341.1396416,182.4356926,190.0396289,188.3446584,192.9599079
mz2,nina,n,i,L,n,a,H,68,2,-2.597107946,-3.965130149,-7.376731274,-6.026101964,NA,NA,0.04233,0.04825,NA,NA,NA,NA,3.309709895,2.900764088,3.045278348,3.723156533,55.1719189,55.23751784,56.58153514,55.20064085,437.4258585,434.8805808,432.4088426,430.7995665,103.2793132,101.9151542,100.5693482,99.81441066,-3.965344356,1.016469547,3.299042598,10.15960715,NA,0.02874,0.04335,0.05059,NA,0.20993,0.16554,0.13416,-3.59106333,-0.864202847,-1.772868982,5.10926827,61.05116557,64.61053651,63.46382973,56.03735795,736.0198386,788.7864265,872.3327326,898.0998156,107.8790742,120.1906374,145.9035864,171.8730665
mz2,nunu,n,u,M,n,u,H,69,2,4.051078859,3.660451447,4.400236669,4.589825441,0.00368,0.00302,0.00151,0.00345,0.0866,0.02624,0.05755,0.01144,19.39299691,22.89464266,25.43866102,21.15860311,61.44970868,61.4455718,60.23839069,59.37164878,460.1045528,457.3659041,423.227625,425.5527565,154.8295767,156.3402614,155.0512695,153.5193643,-2.198054674,4.667737594,1.234303255,6.00395916,0.00672,0.00536,0.00537,0.01005,0.05526,0.03263,0.04066,0.10113,18.05459715,21.81539787,22.44905542,19.93137653,63.50261399,62.74293767,60.63437269,54.99517726,439.3821875,418.5086443,413.787993,414.4984872,187.537247,193.9157734,195.0383844,197.6826426
mz2,nina,n,i,L,n,a,M,70,2,1.050104827,-2.521154586,-3.742059473,-0.466970616,NA,0.02357,0.01206,0.04873,NA,0.43,0.43826,NA,-2.563867573,0.663291155,2.626283617,-0.322015619,55.14831189,53.92890952,52.92544562,52.2460263,549.2059911,515.5794504,493.1860615,529.8858481,108.8251382,104.4276359,102.4622711,103.6807737,3.680783522,0.622620277,3.063900414,7.19878394,0.01874,0.00399,0.0056,0.01208,0.09549,0.03,0.09329,0.12182,5.606269044,12.45285315,14.0780692,14.82516838,67.78403617,70.48364593,65.68896619,56.98982894,780.1173197,845.9074489,794.4523317,599.5450993,147.9449381,156.9825473,157.0692039,153.0317336
mz2,nanu,n,a,L,n,u,H,71,2,NA,NA,-4.804430362,0.065892094,NA,NA,0.2316,0.00689,NA,NA,0.32946,NA,-1.386925593,-2.747294276,0.660666318,0.538383839,57.3120278,57.61249969,59.62529736,56.50964214,1028.372446,881.9920615,699.7104658,702.0556725,NA,NA,103.5107233,94.89947163,3.575786554,8.488497673,6.344238795,2.269913067,NA,0.04448,0.03155,0.02786,NA,0.05418,0.26234,0.08516,-1.632525513,4.614748032,6.169799511,6.861461951,52.05523292,57.87056,58.75306893,52.84918291,575.0581062,482.0839745,432.063966,389.3689424,113.7334015,136.2819469,166.8880377,192.4905973
mz2,nini,n,i,M,n,i,M,72,2,-0.401325962,0.126672907,0.409855383,1.125721763,0.00595,0.00061,0.0017,0.00681,0.19675,0.04436,0.00279,0.03579,16.26917472,25.09240763,26.43946707,24.80268666,62.82703797,64.50152945,65.38710581,65.39221373,403.7523749,412.5610476,412.150624,414.0449885,155.636001,155.285692,155.5145872,154.4739939,3.59640928,8.425075886,14.92022684,14.3751312,0.00287,0.00412,0.00253,0.01622,0.03328,0.03124,0.04403,0.04459,20.35824158,20.40454141,20.00011319,17.05179032,63.89229318,61.56203809,58.03132292,53.2592643,430.0592577,404.6847013,357.2323779,298.1076348,153.6664868,152.9238791,152.7167452,153.6843854
mz2,nuni,n,u,L,n,i,H,73,2,3.959222854,-1.995135714,-9.954798396,-10.69080141,NA,NA,NA,NA,NA,NA,NA,NA,-4.670386275,-2.688629948,-1.354539249,0.047362837,54.75130573,52.0682674,51.17075699,50.27952035,507.4834907,504.1033286,526.7847384,498.5452572,110.0987051,105.8105425,100.8276238,97.1435114,-1.808122188,6.282460198,4.317366825,4.145393804,NA,0.04723,0.03072,NA,NA,0.12259,0.15425,NA,-5.118303555,3.405795336,5.25824186,4.317271101,49.70679378,57.86368631,59.0882972,50.6226058,413.2393978,422.9019054,410.1860343,401.555248,112.2974546,134.488442,163.4708961,175.8357441
mz2,ninu,n,i,M,n,u,M,74,2,-1.635266635,-3.994648325,-4.746958183,-6.007551321,0.00978,0.00352,0.00212,0.00259,0.11269,0.02312,0.00317,0.0071,15.08844576,17.41168341,20.78580243,22.48054685,68.96756569,72.18339057,72.39894157,71.62347579,380.074259,384.8403781,382.0888425,394.3685825,155.0746232,158.8181838,161.9232565,162.9410353,-4.113579527,-4.001085929,-2.792075998,NA,0.00176,0.00402,0.00571,NA,0.05446,0.06931,0.07295,NA,19.81052729,18.91306468,18.77935366,15.36146316,70.26612336,68.18138992,63.1635989,53.61704064,410.5098354,462.1779493,556.0271331,648.2270278,163.1978229,161.0395903,159.2948859,NA
mz2,ninu,n,i,L,n,u,M,75,2,-5.150651402,-9.545077892,-7.575016307,NA,0.03515,0.07017,0.0405,NA,NA,NA,0.38948,NA,5.050282478,3.884232842,4.948494392,2.701513598,53.34328126,52.44578947,51.79181838,49.03562104,416.8573254,414.4227483,412.906686,440.6744741,100.0506507,98.88508124,98.09893587,NA,2.510889918,2.303499733,7.092662937,9.826824996,0.00935,0.00534,0.00477,0.00311,0.05087,0.06069,0.07226,0.07652,17.76862489,19.07340622,20.59517108,20.23425104,66.62956959,64.57313106,61.04225782,54.71016679,415.7957143,513.3784142,456.8133285,359.5720257,145.5437829,146.9156281,150.1655876,149.1591754
mz2,nani,n,a,H,n,i,M,76,2,2.063126108,4.992482819,4.09413948,3.130618056,0.00612,0.00321,0.00453,0.00421,0.0596,0.04101,0.09391,0.09818,13.74715326,16.52917856,14.27666957,15.73310933,74.68236411,75.49091908,74.32543519,72.01071684,778.2754933,847.2898971,811.794032,783.4211481,175.0965206,178.5852757,177.9444495,173.2173188,7.482805996,3.408041903,7.067750356,11.76687441,0.00212,0.00166,0.00342,0.00441,0.02751,0.03572,0.08813,0.05738,20.77145136,20.18239108,18.35010806,15.14265207,65.6237557,63.72844575,59.77089046,53.99178256,442.6206895,447.4929873,399.6004214,338.4426555,152.7245663,153.3533899,153.2063988,152.2890461
mz2,ninu,n,i,M,n,u,L,77,2,3.607667616,3.615902706,1.712668029,2.301731444,0.00536,0.00262,0.00193,0.00678,0.04975,0.03557,0.02418,0.05339,19.16864837,23.31344797,24.64606153,24.4481807,68.39292256,68.65520533,67.69421998,66.97646296,400.787765,410.2214461,404.9083547,369.5580385,151.3378678,151.4825468,150.4285138,149.193945,7.548770313,2.506163093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.008826341,-2.844015997,1.724456898,3.322658868,52.14359906,50.46083421,46.48941329,44.74220029,540.6179846,527.7158168,575.9145842,494.7626411,104.2452341,99.21930147,NA,NA
mz2,ninu,n,i,H,n,u,H,78,2,8.319984475,6.127275724,4.749705849,4.724804976,0.00464,0.00172,0.00135,0.0031,0.05434,0.01195,0.02292,0.03302,18.86214941,23.82123111,24.81019249,23.9273586,66.45437444,67.44447242,66.90400662,65.85837352,357.902618,369.7936315,392.3402452,402.1978162,170.9633764,173.4507991,173.9183782,173.0878468,8.487853689,7.401182632,20.77619429,20.6687564,0.00628,0.0041,0.00486,0.0064,0.03592,0.07318,0.0712,0.01356,19.30711079,21.59475308,21.93025328,20.05043739,65.43061003,62.28028176,56.89070793,52.2342994,537.6738128,523.1773534,361.0613182,257.6993216,176.6683156,173.2853675,170.5868363,172.1197266
mz2,nunu,n,u,M,n,u,M,79,2,2.72729942,2.85448478,3.404221453,3.512784233,0.00548,0.00635,0.00131,0.00273,0.04026,0.02258,0.02367,0.03108,20.25520111,20.46536346,28.29212905,26.39385855,65.83792212,65.89927473,65.22094994,63.9912278,457.3500267,538.4720184,516.7815802,482.3627491,163.6259342,162.5536154,160.1217982,158.4068596,4.916429874,5.582815721,8.473338421,18.58499826,0.00387,0.0024,0.00436,NA,0.03807,0.05204,0.07184,NA,18.2910735,22.33331787,21.38479148,16.22831702,64.16032076,60.87610454,56.02392511,51.97165167,502.0195669,470.9986528,403.0636419,337.5120795,159.4017593,156.027554,152.8160686,152.7027449
